Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,unfied_Record,Total_Earning,Performence_Score,Merch_Sales,Revenue,Age_group,Performance_level,gender_numeric,Win_status_numeric
p3181,maria,male,17,xndia,team a,bowler,cricket,m67959,championship,11-01-2024,team b,court 4,delhi,35,1,3,2,90,9.29,4658.25,589.85,3159.75,7131.43,f93077,regular,cash,5,anderson,lose,p3181-f93077,8407.85,54,0,7131.43,junior,high,1,2
p8279,carlos,male,27,uk,team b,batsman,football,m82747,friendly,11-01-2024,team d,unspecified,berlin,4,3,1,3,109,3.23,4268.42,303.21,5524.15,5821.79,f55773,vvip,credit card,2,anderson,win,p8279-f55773,10095.78,25,0,5821.79,adult,low,1,1
p2857,amit,male,26,uk,team d,goalkeeper,basketball,m90193,world cup,12-01-2024,team d,arena 2,sydney,138,0,2,0,39,3.73,2216.74,338.89,8476.83,428.83,f61167,regular,upi,4,rahul,win,p2857-f61167,11032.46,144,0,428.83,adult,low,1,1
p3954,amit,male,29,usa,team a,defender,football,m24179,league,02-02-2024,team d,unspecified,sydney,72,8,0,1,21,7.05,3615.46,295.27,9230.68,5253.31,f83389,vvip,cash,5,anderson,lose,p3954-f83389,13141.41,92,0,5253.31,adult,high,1,2
p2586,sara,female,28,australia,team b,goalkeeper,tennis,m25473,championship,04-02-2024,team e,court 4,london,7,0,0,1,61,7.24,3037.46,1098.33,9814.6,454.03,f39453,vvip,cash,1,brown,win,p2586-f39453,13950.39,11,0,454.03,adult,high,2,1
p4122,john,female,39,india,team c,bowler,football,m99360,league,04-02-2024,team c,ground 3,new york,100,2,3,3,99,2.64,545.15,1763.11,9906.64,8022.63,f18468,vvip,credit card,1,lee,lose,p4122-f18468,12214.9,125,0,8022.63,senior,low,2,2
p7717,david,male,20,india,team e,defender,cricket,m33512,friendly,06-02-2024,team d,court 4,london,108,4,4,1,4,4.57,2055.14,1578.1,7578.36,9659.41,f54588,vvip,upi,5,anderson,lose,p7717-f54588,11211.6,132,0,9659.41,adult,medium,1,2
p4361,priya,male,18,australia,team a,defender,football,m11749,championship,06-02-2024,team a,stadium 1,sydney,76,9,1,3,97,1.95,611.3,636.1,9048.58,4314.03,f55860,vip,online,5,smith,draw,p4361-f55860,10295.98,109,0,4314.03,junior,low,1,3
p9608,amit,female,16,uk,team d,goalkeeper,cricket,m85269,championship,07-02-2024,team d,stadium 1,new york,91,8,3,3,102,6.65,1917.9,443.82,7120.25,2631.77,f17841,vip,online,4,anderson,lose,p9608-f17841,9481.97,128,0,2631.77,junior,medium,2,2
p6620,sara,male,22,germany,team b,defender,basketball,m86886,friendly,07-02-2024,team d,stadium 1,delhi,68,6,4,3,118,6.58,1329.06,295.13,6827.52,2547.86,f30954,regular,online,4,brown,win,p6620-f30954,8451.71,104,0,2547.86,adult,medium,1,1
p5758,amit,female,22,uk,team a,batsman,football,m31582,world cup,08-02-2024,team d,ground 3,berlin,22,2,1,3,79,3.48,3497.14,411.35,6790.68,2687.76,f63208,regular,upi,4,lee,lose,p5758-f63208,10699.17,41,0,2687.76,adult,low,2,2
p4666,maria,female,36,india,team a,bowler,basketball,m70662,championship,09-02-2024,team a,ground 3,sydney,96,7,1,4,1,7.48,1833.21,1902.83,2938.47,9345.88,f89163,vip,online,2,smith,win,p4666-f89163,6674.51,129,0,9345.88,senior,high,2,1
p5455,amit,male,17,australia,team e,forward,basketball,m31788,championship,10-02-2024,team a,stadium 1,london,30,4,4,3,40,6.09,4564.46,1452.82,4399.85,4732.54,f74204,vvip,credit card,2,patel,draw,p5455-f74204,10417.13,62,0,4732.54,junior,medium,1,3
p7853,carlos,female,44,brazil,team a,bowler,football,m29173,championship,10-02-2024,team b,ground 3,london,0,8,4,0,6,7.26,3336.42,700.21,4011.22,8207.06,f77765,vvip,upi,1,rahul,lose,p7853-f77765,8047.85,28,0,8207.06,senior,high,2,2
p8849,priya,male,38,germany,team e,bowler,football,m47342,league,11-02-2024,team b,stadium 1,berlin,74,3,1,1,98,9.01,3139.45,99.66,6011.56,607.42,f55321,vvip,online,1,brown,win,p8849-f55321,9250.67,87,0,607.42,senior,high,1,1
p3830,john,male,43,south africa,team d,defender,tennis,m71353,world cup,12-02-2024,team a,ground 3,delhi,94,6,2,0,6,7.16,2884.94,1092.53,6651.65,134.8,f85776,vip,cash,4,smith,draw,p3830-f85776,10629.12,112,0,134.8,senior,high,1,3
p4773,john,male,36,south africa,team c,batsman,cricket,m21586,world cup,12-02-2024,team d,stadium 1,sydney,36,0,3,0,17,4.55,2241.07,621.82,5783.91,6632.23,f68922,vvip,online,2,patel,lose,p4773-f68922,8646.8,45,0,6632.23,senior,medium,1,2
p7199,liu,male,33,germany,team c,batsman,cricket,m65337,championship,12-02-2024,team a,unspecified,new york,135,6,1,3,13,7.6,1735.49,1902.43,3757.39,3177.51,f51346,vvip,credit card,2,anderson,lose,p7199-f51346,7395.31,162,0,3177.51,senior,high,1,2
p4811,amit,female,38,usa,team b,bowler,football,m27004,championship,01-03-2024,team c,court 4,sydney,111,6,0,4,110,5.59,3786.77,95.48,3176.87,5448.44,f24347,regular,credit card,1,anderson,win,p4811-f24347,7059.12,139,0,5448.44,senior,medium,2,1
p4452,sara,male,38,xustralia,team a,batsman,cricket,m50801,league,02-03-2024,team e,ground 3,new york,125,8,4,1,48,8.16,3790.07,196.74,7334.84,5434.25,f10334,vip,online,1,patel,lose,p4452-f10334,11321.65,157,0,5434.25,senior,high,1,2
p9108,carlos,male,36,usa,team a,goalkeeper,tennis,m68028,world cup,05-03-2024,team b,court 4,berlin,18,4,1,3,15,5.32,4437.22,1894.98,3286.02,7250,f92544,vvip,online,1,brown,lose,p9108-f92544,9618.22,41,0,7250,senior,medium,1,2
p9380,maria,male,29,brazil,team d,goalkeeper,cricket,m90702,friendly,05-03-2024,team c,court 4,sydney,91,2,2,2,4,3.64,762.97,1622.8,4415.15,205.86,f50838,vip,online,2,brown,draw,p9380-f50838,6800.92,109,0,205.86,adult,low,1,3
p7256,maria,female,41,brazil,team d,goalkeeper,tennis,m99368,league,06-03-2024,team b,arena 2,delhi,80,2,1,2,35,6.99,4638.59,1113.33,6478.42,4271.94,f74019,vvip,credit card,5,smith,lose,p7256-f74019,12230.34,95,0,4271.94,senior,medium,2,2
p6554,john,female,44,south africa,team b,batsman,basketball,m27128,world cup,07-03-2024,team a,court 4,berlin,80,2,3,1,111,1.72,1406.27,74.52,8498.28,2302.8,f10679,regular,credit card,1,brown,lose,p6554-f10679,9979.07,97,0,2302.8,senior,low,2,2
p4422,david,male,18,australia,team e,batsman,basketball,m32304,championship,07-03-2024,team b,arena 2,london,0,1,1,1,77,8.07,3556.04,298.78,1571.25,3433.89,f90553,vvip,credit card,4,anderson,win,p4422-f90553,5426.07,9,0,3433.89,junior,high,1,1
p5415,maria,female,19,australia,team c,goalkeeper,football,m84099,league,08-03-2024,team b,arena 2,delhi,60,0,0,3,13,1.53,1027.92,1604.14,2304.52,3681.2,f64765,vvip,cash,2,patel,draw,p5415-f64765,4936.58,72,0,3681.2,junior,low,2,3
p2565,amit,male,42,india,team b,bowler,football,m45874,league,10-03-2024,team b,stadium 1,london,63,6,1,3,55,5.46,1891.34,1814.12,2983.25,1898.16,f79718,vip,upi,1,brown,win,p2565-f79718,6688.71,90,0,1898.16,senior,medium,1,1
p3582,john,female,39,uk,team b,goalkeeper,cricket,m63050,world cup,10-03-2024,team a,unspecified,delhi,76,1,3,4,65,9.85,538.86,419.82,6354.85,6181.27,f57252,nan,cash,5,anderson,draw,p3582-f57252,7313.53,103,0,6181.27,senior,high,2,3
p7026,maria,male,18,germany,team c,defender,football,m99245,world cup,02-04-2024,team c,ground 3,london,117,8,0,2,70,7.25,3037.31,1138.89,1869.91,8820.18,f93637,regular,online,5,patel,lose,p7026-f93637,6046.11,141,0,8820.18,junior,high,1,2
p9288,carlos,female,16,germany,team c,goalkeeper,tennis,m55110,championship,02-04-2024,team c,court 4,delhi,45,2,4,2,80,8.52,3174.42,936.98,1579.94,3350.9,f14341,vvip,upi,5,patel,lose,p9288-f14341,5691.34,69,0,3350.9,junior,high,2,2
p1120,amit,female,32,india,team c,defender,football,m45317,championship,03-04-2024,team d,unspecified,london,49,0,4,0,26,7.13,3124.53,1680.35,5981.6,7077.52,f47012,regular,online,2,rahul,lose,p1120-f47012,10786.48,61,0,7077.52,senior,high,2,2
p7521,amit,female,19,germany,team e,batsman,basketball,m89913,league,04-04-2024,team c,court 4,berlin,81,8,3,2,100,2.99,2713.49,1949.79,7985.95,6456.77,f30366,vvip,upi,4,brown,draw,p7521-f30366,12649.23,114,0,6456.77,junior,low,2,3
p9542,maria,female,16,south africa,team d,batsman,football,m67406,championship,05-04-2024,team a,ground 3,delhi,54,7,1,0,99,8.32,1175.68,492.08,3382.72,8015.09,f87343,regular,online,4,patel,lose,p9542-f87343,5050.48,71,0,8015.09,junior,high,2,2
p9032,david,female,29,south africa,team a,goalkeeper,football,m79659,friendly,07-04-2024,team d,court 4,london,126,0,3,2,117,5.94,3009.1,1860.85,9138.73,3602.48,f19218,vip,online,2,brown,draw,p9032-f19218,14008.68,143,0,3602.48,adult,medium,2,3
p6286,amit,male,33,xrazil,team b,goalkeeper,tennis,m18622,friendly,09-04-2024,team a,court 4,sydney,9,9,3,0,86,5.01,4057.78,1503.57,1648.21,9803.7,f34453,vvip,cash,3,smith,draw,p6286-f34453,7209.56,36,0,9803.7,senior,medium,1,3
p7293,mike,male,36,brazil,team b,batsman,tennis,m41138,league,09-04-2024,team a,stadium 1,london,68,5,2,4,111,8.91,1330.8,1323.63,6484.43,8299.08,f55567,vip,credit card,2,smith,draw,p7293-f55567,9138.86,100,0,8299.08,senior,high,1,3
p5458,sara,male,35,germany,team d,defender,basketball,m78841,league,11-04-2024,team e,stadium 1,new york,51,0,3,0,56,6.98,2893.33,1730.67,9688,4760.96,f75988,vvip,credit card,3,patel,draw,p5458-f75988,14312,60,0,4760.96,senior,medium,1,3
p3143,liu,male,33,xouth africa,team a,defender,tennis,m90017,championship,02-05-2024,team c,arena 2,new york,46,4,0,2,110,3.06,2392.76,1339.21,3274.84,3617.51,f93205,vvip,upi,3,rahul,lose,p3143-f93205,7006.81,62,0,3617.51,senior,low,1,2
p6974,carlos,female,44,germany,team b,goalkeeper,football,m45395,friendly,02-05-2024,team e,stadium 1,berlin,84,9,1,1,7,9.77,4627.17,255.15,3551.6,1988.43,f58915,vvip,online,2,patel,draw,p6974-f58915,8433.92,109,0,1988.43,senior,high,2,3
p5664,amit,female,29,brazil,team e,forward,football,m32018,friendly,02-05-2024,team c,arena 2,new york,6,6,4,1,119,7.49,658.11,1251.33,9988.57,8302.31,f29790,regular,credit card,2,rahul,lose,p5664-f29790,11898.01,34,0,8302.31,adult,high,2,2
p7873,amit,male,17,south africa,team c,bowler,tennis,m11669,championship,03-05-2024,team b,arena 2,berlin,65,2,0,0,5,5.78,2054.26,1407.82,9582.8,489.7,f12703,vvip,credit card,2,brown,lose,p7873-f12703,13044.88,69,0,489.7,junior,medium,1,2
p1505,mike,male,17,india,team a,forward,football,m38379,world cup,04-05-2024,team d,ground 3,new york,31,5,1,1,66,4.61,1143.8,1011.46,5126.26,7855.74,f45583,vvip,upi,1,patel,win,p1505-f45583,7281.52,48,0,7855.74,junior,medium,1,1
p3703,carlos,male,20,germany,team a,goalkeeper,basketball,m25171,league,04-05-2024,team e,arena 2,london,65,2,3,0,106,8.78,4839.94,794.03,6770.19,7576.56,f20017,regular,credit card,4,brown,lose,p3703-f20017,12404.16,78,0,7576.56,adult,high,1,2
p9428,priya,female,29,zndia,team e,bowler,basketball,m49098,league,04-05-2024,team b,stadium 1,london,37,8,1,1,76,5.51,2063.26,819.13,8352.37,7354.95,f70447,nan,credit card,1,anderson,draw,p9428-f70447,11234.76,60,0,7354.95,adult,medium,2,3
p5512,david,female,22,germany,team b,defender,basketball,m88401,world cup,04-05-2024,team c,ground 3,new york,89,1,4,3,86,8.74,3849.12,1402.05,5114.69,1765.11,f75328,vip,credit card,1,rahul,lose,p5512-f75328,10365.86,115,0,1765.11,adult,high,2,2
p7537,maria,female,37,india,team d,bowler,tennis,m94904,world cup,04-05-2024,team d,court 4,new york,140,9,4,1,3,5.85,2954.09,894.53,3352.87,6048.61,f76620,vvip,cash,1,brown,lose,p7537-f76620,7201.49,174,0,6048.61,senior,medium,2,2
p9920,sara,female,38,germany,team b,batsman,football,m71410,league,05-05-2024,team e,stadium 1,delhi,79,1,2,1,59,7.2,2738.05,1116.07,8701.65,1247.42,f62291,regular,online,4,anderson,lose,p9920-f62291,12555.77,91,0,1247.42,senior,high,2,2
p3664,sara,female,35,india,team b,forward,football,m33466,world cup,07-05-2024,team e,court 4,delhi,14,4,3,4,31,5.64,4489.4,944.64,2890.51,6676.77,f49111,regular,upi,2,lee,draw,p3664-f49111,8324.55,47,0,6676.77,senior,medium,2,3
p3428,amit,female,25,brazil,team d,bowler,xootball,m65028,championship,08-05-2024,team c,unspecified,berlin,59,3,4,4,115,8.29,583,1381.7,1780.93,7764.51,f97569,vip,credit card,5,smith,lose,p3428-f97569,3745.63,93,0,7764.51,adult,high,2,2
p8523,david,female,39,south africa,team a,batsman,basketball,m42768,world cup,10-05-2024,team b,court 4,new york,119,6,2,3,84,6.55,3763.78,930.57,2930.85,1039.18,f12596,vvip,cash,3,rahul,draw,p8523-f12596,7625.2,149,0,1039.18,senior,medium,2,3
p4996,mike,female,20,germany,team e,batsman,basketball,m95227,world cup,10-05-2024,team b,arena 2,sydney,66,0,2,2,42,4.57,2892.3,975.25,8616.72,247.34,f17706,regular,online,3,lee,lose,p4996-f17706,12484.27,80,0,247.34,adult,medium,2,2
p7567,maria,female,26,south africa,team d,defender,cricket,m43203,league,10-05-2024,team b,arena 2,berlin,43,4,4,0,70,3.19,2649.84,1918.3,5905.95,1681.83,f59564,vip,credit card,2,lee,draw,p7567-f59564,10474.09,63,0,1681.83,adult,low,2,3
p5011,maria,female,35,usa,team a,goalkeeper,basketball,m62232,world cup,12-05-2024,team e,ground 3,new york,55,5,4,1,21,8.23,3838.46,1179.53,8258.48,5900.8,f14265,vvip,upi,1,brown,lose,p5011-f14265,13276.47,81,0,5900.8,senior,high,2,2
p8787,liu,female,42,germany,team e,bowler,tennis,m20071,league,12-05-2024,team d,stadium 1,new york,100,7,2,2,27,2.46,3451.04,1814.12,8323.48,4339.64,f79195,vvip,online,3,patel,win,p8787-f79195,13588.64,128,0,4339.64,senior,low,2,1
p8605,david,female,36,germany,team e,forward,cricket,m75007,friendly,02-06-2024,team b,stadium 1,sydney,130,0,1,4,48,5.11,1763.43,592.52,7909.83,1316.89,f33877,vvip,credit card,5,smith,win,p8605-f33877,10265.78,149,0,1316.89,senior,medium,2,1
p2931,amit,female,19,india,team d,bowler,cricket,m61300,championship,05-06-2024,team e,court 4,berlin,20,6,4,0,104,8.04,4802.3,1065.43,4022.86,5069.46,f30947,vip,credit card,4,smith,lose,p2931-f30947,9890.59,44,0,5069.46,junior,high,2,2
p3604,mike,female,32,uk,team d,forward,football,m39863,world cup,06-06-2024,team e,arena 2,london,124,1,3,4,29,7.04,4261.52,1449.06,4454.34,3524.75,f37185,vip,upi,3,anderson,win,p3604-f37185,10164.92,151,0,3524.75,senior,high,2,1
p1969,david,female,43,brazil,team a,batsman,yricket,m30033,championship,07-06-2024,team e,ground 3,delhi,35,5,1,3,73,7.56,642.41,732.12,7576.85,3358.01,f30268,vip,cash,5,brown,draw,p1969-f30268,8951.38,60,0,3358.01,senior,high,2,3
p8901,amit,male,24,australia,team e,goalkeeper,basketball,m52657,friendly,07-06-2024,team b,stadium 1,delhi,76,2,3,1,18,3.55,3366.34,304.21,6177.97,8251.14,f57768,vvip,upi,5,brown,lose,p8901-f57768,9848.52,93,0,8251.14,adult,low,1,2
p9571,maria,male,27,germany,team c,defender,football,m10074,friendly,07-06-2024,team c,court 4,london,55,6,4,3,78,6.62,4073.01,1000.65,8346.51,166.85,f31952,vvip,online,2,brown,draw,p9571-f31952,13420.17,91,0,166.85,adult,medium,1,3
p5166,liu,female,39,india,team b,batsman,tennis,m18747,championship,07-06-2024,team e,ground 3,new york,74,0,1,2,53,1.04,3326.67,1899.01,2872.52,5720.36,f26537,vvip,credit card,4,anderson,lose,p5166-f26537,8098.2,85,0,5720.36,senior,low,2,2
p9510,sara,male,33,australia,team b,bowler,football,m98225,league,08-06-2024,team b,ground 3,sydney,119,4,3,1,21,9.51,4868.85,1517.19,2736.56,8971.72,f65021,vvip,credit card,5,rahul,lose,p9510-f65021,9122.6,140,0,8971.72,senior,high,1,2
p5602,john,male,28,usa,team b,forward,tennis,m63543,league,08-06-2024,team d,arena 2,delhi,10,1,1,1,93,1.24,667.19,1840.18,4848.85,9799.22,f84264,regular,credit card,3,rahul,win,p5602-f84264,7356.22,19,0,9799.22,adult,low,1,1
p2091,priya,female,29,brazil,team b,batsman,cricket,m37008,friendly,09-06-2024,team a,court 4,london,5,3,1,1,0,4.39,1831.2,1596.15,5726.09,9985.95,f15920,vvip,credit card,4,brown,lose,p2091-f15920,9153.44,18,0,9985.95,adult,medium,2,2
p6574,john,male,20,usa,team a,defender,tennis,m42538,league,09-06-2024,team a,court 4,delhi,19,0,2,3,73,9.98,3982.13,812.36,4967.77,8005.88,f69442,regular,credit card,1,brown,win,p6574-f69442,9762.26,37,0,8005.88,adult,high,1,1
p9167,maria,female,27,south africa,team d,goalkeeper,tennis,m70991,friendly,10-06-2024,team d,arena 2,new york,35,3,2,1,66,6.16,3278.18,644.03,3053.77,1629.52,f43184,vip,online,1,smith,draw,p9167-f43184,6975.98,51,0,1629.52,adult,medium,2,3
p9054,liu,male,44,australia,team d,bowler,cricket,m18577,league,10-06-2024,team a,ground 3,sydney,11,6,4,4,97,9.5,4584.23,1446.67,2763.48,6390.3,f30345,vvip,cash,2,brown,draw,p9054-f30345,8794.38,51,0,6390.3,senior,high,1,3
p2773,maria,male,39,india,team e,goalkeeper,tennis,m87990,championship,10-06-2024,team d,ground 3,new york,88,1,3,0,12,2.6,3217.78,1784.01,7374.47,5074.81,f58525,regular,cash,5,smith,draw,p2773-f58525,12376.26,99,0,5074.81,senior,low,1,3
p4517,maria,male,23,south africa,team a,bowler,basketball,m56045,friendly,01-07-2024,team a,arena 2,delhi,94,9,1,1,87,4.33,1777.21,1497.16,7914.72,4232.75,f38347,vvip,online,3,rahul,lose,p4517-f38347,11189.09,119,0,4232.75,adult,medium,1,2
p1660,mike,female,30,india,team b,goalkeeper,tennis,m63412,championship,01-07-2024,team b,stadium 1,sydney,92,9,0,2,29,3.54,1708.21,44.42,7202.64,5005.62,f33910,vvip,cash,4,rahul,lose,p1660-f33910,8955.27,118,0,5005.62,adult,low,2,2
p2544,maria,female,22,india,team e,batsman,basketball,m23830,championship,01-07-2024,team d,ground 3,sydney,64,7,1,4,56,3.24,2189.87,1297.29,4303.97,8878.87,f88291,vvip,credit card,2,brown,lose,p2544-f88291,7791.13,97,0,8878.87,adult,low,2,2
p3999,carlos,female,26,usa,team b,defender,cricket,m67928,league,03-07-2024,team d,ground 3,new york,149,7,4,4,29,1.53,3598.26,31.21,1669.94,832.01,f19881,vvip,cash,2,smith,draw,p3999-f19881,5299.41,191,0,832.01,adult,low,2,3
p8503,amit,female,35,australia,team d,batsman,football,m13462,world cup,03-07-2024,team d,court 4,new york,70,4,1,4,22,2.13,1014.95,389.97,4060.11,8228.4,f92426,regular,cash,5,anderson,draw,p8503-f92426,5465.03,97,0,8228.4,senior,low,2,3
p7806,david,female,18,germany,team d,forward,tennis,m25481,world cup,03-07-2024,team b,court 4,delhi,102,3,4,0,4,7.01,4194.42,685.57,8212.71,1071.28,f60137,regular,credit card,5,lee,win,p7806-f60137,13092.7,120,0,1071.28,junior,high,2,1
p6307,maria,female,44,usa,team b,forward,basketball,m22393,league,04-07-2024,team a,arena 2,berlin,47,7,2,0,113,6.24,559.66,1617.92,3266.4,9457.72,f82475,vvip,upi,5,anderson,win,p6307-f82475,5443.98,67,0,9457.72,senior,medium,2,1
p6039,mike,male,35,uk,team c,goalkeeper,cricket,m40073,championship,07-07-2024,team b,arena 2,sydney,68,0,0,4,71,2.04,2666.03,608.29,4880.21,1928.49,f77577,regular,cash,1,patel,lose,p6039-f77577,8154.53,84,0,1928.49,senior,low,1,2
p8774,priya,male,21,australia,team c,defender,basketball,m92322,friendly,09-07-2024,team a,arena 2,sydney,127,7,0,1,63,1.98,2237.61,1880.58,1791.69,4429.34,f58766,regular,online,2,rahul,lose,p8774-f58766,5909.88,145,0,4429.34,adult,low,1,2
p5741,liu,male,26,india,team d,goalkeeper,tennis,m43583,league,09-07-2024,team b,arena 2,london,29,6,1,1,73,4.96,1562.93,1888.45,4920.78,3428.64,f20428,vip,credit card,1,brown,lose,p5741-f20428,8372.16,48,0,3428.64,adult,medium,1,2
p2020,john,male,22,australia,team d,goalkeeper,tennis,m59542,friendly,04-08-2024,team c,ground 3,berlin,80,2,4,2,74,8.6,558.5,766.24,5369.86,267.84,f20327,regular,cash,5,rahul,win,p2020-f20327,6694.6,104,0,267.84,adult,high,1,1
p5585,mike,male,41,germany,team a,defender,yasketball,m80619,friendly,04-08-2024,team d,ground 3,delhi,23,1,1,3,10,6.47,1624.92,360.89,8049.95,6276.49,f40170,vvip,cash,3,patel,win,p5585-f40170,10035.76,40,0,6276.49,senior,medium,1,1
p1761,mike,male,38,zk,team a,defender,football,m21022,world cup,04-08-2024,team a,arena 2,sydney,71,9,4,2,118,1.49,968.83,1143.89,5985.97,923.93,f56715,vip,cash,1,rahul,lose,p1761-f56715,8098.69,109,0,923.93,senior,low,1,2
p7857,liu,female,24,zsa,team b,goalkeeper,basketball,m95066,championship,06-08-2024,team b,stadium 1,london,122,6,1,4,60,2.94,4859.66,926.37,1625.99,5032.82,f14087,vip,upi,1,brown,lose,p7857-f14087,7412.02,153,0,5032.82,adult,low,2,2
p3063,liu,female,39,india,team a,bowler,basketball,m34144,world cup,08-08-2024,team a,arena 2,london,104,6,4,3,53,8.39,1789.03,1251.11,7071.73,2227.98,f86099,vvip,cash,4,anderson,lose,p3063-f86099,10111.87,140,0,2227.98,senior,high,2,2
p8612,liu,male,36,germany,team b,bowler,football,m61880,friendly,08-08-2024,team a,arena 2,berlin,65,5,0,3,29,4.34,4215.02,1073.38,7772.37,8269.62,f60630,vvip,credit card,5,patel,win,p8612-f60630,13060.77,87,0,8269.62,senior,medium,1,1
p6415,david,female,26,usa,team a,batsman,football,m28639,world cup,08-08-2024,team d,ground 3,london,33,9,1,3,10,1.09,1501.22,1667.72,3258.87,9020.97,f19607,vip,credit card,5,lee,draw,p6415-f19607,6427.81,66,0,9020.97,adult,low,2,3
p6535,sara,female,32,uk,team e,bowler,football,m18237,league,08-08-2024,team b,court 4,new york,47,4,1,4,53,3.06,2232.85,1168.65,7691.33,6671.25,f79153,vip,cash,3,lee,lose,p6535-f79153,11092.83,74,0,6671.25,senior,low,2,2
p9747,priya,female,37,uk,team c,goalkeeper,cricket,m91006,championship,08-08-2024,team d,arena 2,berlin,131,9,0,1,49,6.96,1762.77,419.17,7578.11,122.32,f20686,vvip,cash,3,brown,win,p9747-f20686,9760.05,153,0,122.32,senior,medium,2,1
p5632,sara,male,31,australia,team d,batsman,cricket,m46904,championship,09-08-2024,team b,arena 2,berlin,26,3,1,0,91,3.63,4349.49,1557.81,5214.52,5950.08,f27790,nan,cash,1,patel,win,p5632-f27790,11121.82,35,0,5950.08,senior,low,1,1
p7075,john,female,21,india,team d,goalkeeper,football,m99963,world cup,09-08-2024,team d,court 4,delhi,93,3,4,1,93,2.71,1247.9,1225.98,9632.42,241.31,f27189,vip,upi,5,lee,win,p7075-f27189,12106.3,115,0,241.31,adult,low,2,1
